game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_range,team_id,team_name,opponent,shot_id,shot_made_flag
441,20500532,33.9503,148,94,-118.1218,3,4,0,2005-06,46,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,GSW,8472,1.0
38,20700789,33.8343,-187,210,-118.4568,7,1,0,2007-08,10,28,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,ATL,12534,0.0
480,21500734,34.0593,200,-15,-118.0698,3,4,0,2015-16,37,20,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,MIN,22443,0.0
230,20600774,33.8403,-172,204,-118.4418,0,2,0,2006-07,31,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NYK,10688,0.0
40,21500720,34.0333,-84,11,-118.3538,7,1,0,2015-16,21,8,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,CHA,22410,0.0
9,20701069,33.8123,136,232,-118.1338,11,1,0,2007-08,0,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,CHA,12939,0.0
348,20200880,33.9653,0,79,-118.2698,3,3,0,2002-03,57,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,4524,1.0
342,21000176,34.0353,11,9,-118.2588,4,3,0,2010-11,39,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,16692,1.0
152,20500930,33.8423,161,202,-118.1088,8,2,0,2005-06,25,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,SEA,9180,0.0
53,21000732,33.9483,113,96,-118.1568,5,1,0,2010-11,36,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAS,17394,0.0
335,29700876,33.7813,85,263,-118.1848,0,3,0,1997-98,34,27,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,DET,24025,0.0
224,40700314,33.9063,136,138,-118.1338,1,2,1,2007-08,29,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,28322,1.0
313,20900952,34.0443,0,0,-118.2698,8,3,0,2009-10,49,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,16186,1.0
49,20500903,33.9343,97,110,-118.1728,6,1,0,2005-06,5,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,NOP,9114,1.0
457,21400097,34.0303,70,14,-118.1998,5,4,0,2014-15,2,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHA,21214,0.0
238,20600372,34.0453,120,-1,-118.1498,8,3,0,2006-07,32,12,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,MIN,10152,1.0
40,20100628,34.0403,-71,4,-118.3408,7,1,0,2001-02,17,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ATL,2352,1.0
36,21001139,34.0213,31,23,-118.2388,7,1,0,2010-11,51,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,17923,0.0
205,20801134,33.8063,106,238,-118.1638,2,2,0,2008-09,56,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,HOU,14765,1.0
233,20800405,33.9833,10,61,-118.2598,10,3,0,2008-09,34,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MEM,13694,1.0
131,20100271,33.9593,-124,85,-118.3938,8,2,0,2001-02,44,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAC,1829,1.0
289,20700338,33.7793,59,265,-118.2108,9,3,0,2007-08,8,27,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,GSW,11896,0.0
325,21400180,33.9343,165,110,-118.1048,3,3,0,2014-15,47,19,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DAL,21383,0.0
313,20000583,33.8793,87,165,-118.1828,3,3,0,2000-01,48,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,MIA,893,1.0
263,20600825,33.9323,43,112,-118.2268,8,3,0,2006-07,21,11,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,BOS,10763,0.0
460,29600144,33.8413,131,203,-118.1388,1,4,0,1996-97,23,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,UTA,22940,1.0
472,20600598,34.0443,0,0,-118.2698,1,4,0,2006-07,17,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NOP,10455,1.0
91,21201053,34.0443,17,0,-118.2528,1,1,0,2012-13,16,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,20803,0.0
185,29901039,33.8883,121,156,-118.1488,6,2,0,1999-00,23,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,PHI,26025,1.0
163,20700363,33.8683,-186,176,-118.4558,6,2,0,2007-08,56,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,CHI,11934,0.0
302,20100707,33.9283,-134,116,-118.4038,4,3,0,2001-02,45,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,WAS,2467,1.0
70,21000932,33.8413,40,203,-118.2298,3,1,0,2010-11,38,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAS,17673,0.0
282,20600735,34.0443,0,0,-118.2698,2,3,0,2006-07,22,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,10631,0.0
457,21201146,33.7923,-122,252,-118.3918,2,4,0,2012-13,41,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,20934,0.0
197,20900045,33.8853,133,159,-118.1368,6,2,0,2009-10,9,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,ATL,14923,0.0
556,29700715,33.7293,111,315,-118.1588,0,5,0,1997-98,1,33,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,SEA,23904,0.0
73,21000732,33.9363,152,108,-118.1178,3,1,0,2010-11,46,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SAS,17395,0.0
297,21500201,34.0083,-156,36,-118.4258,9,3,0,2015-16,44,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,POR,21947,0.0
263,21500095,33.8513,-151,193,-118.4208,0,2,0,2015-16,1,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NYK,21877,0.0
105,20100962,34.0443,0,0,-118.2698,1,1,0,2001-02,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,2794,0.0
232,20000049,33.9953,22,49,-118.2478,0,2,0,2000-01,47,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,62,1.0
15,20700152,33.9703,-2,74,-118.2718,10,1,0,2007-08,26,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,11646,1.0
321,21000176,34.0193,-30,25,-118.2998,5,3,0,2010-11,59,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,16690,1.0
67,49800032,33.9103,-197,134,-118.4668,3,1,1,1998-99,41,23,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,HOU,30208,0.0
171,29900296,33.9683,-3,76,-118.2728,9,2,0,1999-00,8,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,25111,0.0
391,40500152,34.0443,0,0,-118.2698,3,4,1,2005-06,13,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,27807,1.0
477,21100194,33.8243,23,220,-118.2468,2,4,0,2011-12,37,22,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,DAL,18445,0.0
466,49700069,33.8023,44,242,-118.2258,5,4,1,1997-98,48,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,UTA,30142,0.0
306,20200490,33.8273,121,217,-118.1488,3,3,0,2002-03,1,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,SEA,3901,1.0
91,21300336,34.0503,9,-6,-118.2608,3,1,0,2013-14,51,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,OKC,21023,1.0
450,20300793,34.0443,0,0,-118.2698,8,4,0,2003-04,41,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHI,5672,1.0
475,21200488,34.0163,0,28,-118.2698,7,4,0,2012-13,51,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,20103,1.0
16,21200514,33.9393,-89,105,-118.3588,10,1,0,2012-13,24,13,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,HOU,20136,1.0
200,21200347,33.9183,80,126,-118.1898,0,2,0,2012-13,38,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,PHI,19914,0.0
91,21501081,33.9823,82,62,-118.1878,3,1,0,2015-16,42,10,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,DEN,22696,1.0
297,20801152,33.9103,70,134,-118.1998,7,3,0,2008-09,32,15,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,LAC,14781,0.0
22,20901131,33.8953,144,149,-118.1258,9,1,0,2009-10,17,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,16366,1.0
380,21100589,33.6853,173,359,-118.0968,0,3,0,2011-12,1,39,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIN,19030,0.0
67,20601185,33.8303,179,214,-118.0908,4,1,0,2006-07,44,27,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,PHX,11401,0.0
105,20100542,34.0443,220,0,-118.0498,0,1,0,2001-02,0,22,2PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,MIA,2225,0.0
335,29900680,34.0443,0,0,-118.2698,3,3,0,1999-00,29,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,25582,0.0
50,20900632,33.9943,159,50,-118.1108,5,1,0,2009-10,48,16,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,NYK,15828,0.0
269,20000297,33.9073,102,137,-118.1678,8,3,0,2000-01,46,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,DET,493,1.0
9,20001121,34.0043,-111,40,-118.3808,10,1,0,2000-01,48,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,PHX,1439,0.0
38,21001139,34.0193,2,25,-118.2678,7,1,0,2010-11,40,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,17924,1.0
509,20800350,33.7623,12,282,-118.2578,1,4,0,2008-09,3,28,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,MIN,13602,0.0
399,20500563,34.0473,187,-3,-118.0828,5,4,0,2005-06,42,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SAC,8523,1.0
190,20101057,33.9303,16,114,-118.2538,4,2,0,2001-02,59,11,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,WAS,2953,1.0
60,29800510,34.0443,0,0,-118.2698,3,1,0,1998-99,50,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,24829,1.0
43,21500455,34.0443,10,0,-118.2598,7,1,0,2015-16,16,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MEM,22237,1.0
312,20900295,33.9373,100,107,-118.1698,3,3,0,2009-10,57,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,PHX,15277,0.0
347,29700390,33.8583,-177,186,-118.4468,1,3,0,1997-98,40,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,23667,1.0
350,20200199,34.0443,0,0,-118.2698,10,4,0,2002-03,2,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIA,3455,0.0
24,21000692,34.0053,-232,39,-118.5018,9,1,0,2010-11,1,23,3PT Field Goal,Left Side(L),24+ ft.,1610612747,Los Angeles Lakers,SAC,17313,1.0
117,20500019,33.8993,135,145,-118.1348,0,1,0,2005-06,49,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,PHX,7570,0.0
287,20000860,33.9593,1,85,-118.2688,8,3,0,2000-01,8,8,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,GSW,1245,0.0
344,20501078,33.8753,113,169,-118.1568,3,3,0,2005-06,32,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SEA,9465,1.0
240,40500154,33.9783,-29,66,-118.2988,9,3,1,2005-06,42,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,27834,0.0
86,49700014,34.0453,117,-1,-118.1528,2,1,1,1997-98,24,11,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,POR,30095,1.0
338,21100652,33.8223,-122,222,-118.3918,3,3,0,2011-12,30,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MIN,19114,0.0
235,29600623,33.9213,-194,123,-118.4638,11,3,0,1996-97,5,22,3PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAS,23092,0.0
93,20700633,34.0413,89,3,-118.1808,2,1,0,2007-08,36,8,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,DAL,12301,0.0
161,49800046,33.8453,-143,199,-118.4128,7,2,1,1998-99,42,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SAS,30252,0.0
260,20400452,33.8293,-13,215,-118.2828,7,3,0,2004-05,11,21,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAS,6826,1.0
8,40200224,34.0733,-168,-29,-118.4378,10,1,1,2002-03,40,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAS,27231,0.0
100,21100357,33.8063,-171,238,-118.4408,1,1,0,2011-12,26,29,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,PHI,18655,1.0
194,21100798,33.8663,-190,178,-118.4598,1,2,0,2011-12,54,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NJN,19324,1.0
311,20600977,33.8303,149,214,-118.1208,3,3,0,2006-07,13,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,POR,10981,1.0
291,40700401,33.9863,66,58,-118.2038,4,3,1,2007-08,51,8,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,BOS,28388,0.0
464,49900024,33.9553,-119,89,-118.3888,4,4,1,1999-00,48,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAC,30365,0.0
260,29900318,33.8173,-23,227,-118.2928,0,2,0,1999-00,3,22,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,ATL,25150,1.0
343,20000198,34.0443,0,0,-118.2698,0,3,0,2000-01,54,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,291,0.0
200,21501228,34.0493,6,-5,-118.2638,4,2,0,2015-16,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,22866,1.0
396,29900934,33.8903,-109,154,-118.3788,10,4,0,1999-00,46,18,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,DET,25900,0.0
431,21000858,33.9133,-76,131,-118.3458,0,4,0,2010-11,4,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,POR,17584,1.0
311,21500188,34.0233,0,21,-118.2698,4,3,0,2015-16,11,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,21927,0.0
130,40000083,33.9973,26,47,-118.2438,9,2,1,2000-01,6,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHI,26455,0.0
172,20100609,34.0443,-124,0,-118.3938,4,2,0,2001-02,52,12,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,2317,1.0
429,20401130,34.0443,0,0,-118.2698,7,4,0,2004-05,25,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SEA,7431,1.0
336,20100336,34.0443,0,0,-118.2698,2,3,0,2001-02,57,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,1895,1.0
45,20100628,34.0403,132,4,-118.1378,6,1,0,2001-02,40,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,ATL,2353,1.0
82,21100180,33.8283,-130,216,-118.3998,4,1,0,2011-12,4,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,18401,0.0
351,20000860,34.0443,0,0,-118.2698,2,3,0,2000-01,43,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,1249,1.0
424,29601135,34.0293,149,15,-118.1208,4,4,0,1996-97,58,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,UTA,23319,0.0
288,29900267,33.9103,-119,134,-118.3888,6,3,0,1999-00,24,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,25086,1.0
79,20100490,33.8653,-98,179,-118.3678,3,1,0,2001-02,21,20,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,IND,2116,0.0
368,20000058,33.9113,30,133,-118.2398,5,4,0,2000-01,1,13,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,HOU,81,1.0
12,20000012,34.0443,-157,0,-118.4268,10,1,0,2000-01,22,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,POR,2,0.0
27,40700312,33.8503,3,194,-118.2668,7,1,1,2007-08,54,19,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAS,28274,1.0
260,20200676,34.0443,0,0,-118.2698,10,3,0,2002-03,13,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,4108,0.0
230,20700546,33.8123,-138,232,-118.4078,11,3,0,2007-08,4,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MEM,12188,0.0
282,20900952,34.0353,-86,9,-118.3558,10,3,0,2009-10,52,8,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,TOR,16185,0.0
494,29700557,34.0443,0,0,-118.2698,0,4,0,1997-98,30,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ORL,23780,1.0
404,20100741,34.0163,-73,28,-118.3428,5,4,0,2001-02,5,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,2529,1.0
215,29800413,34.0623,-158,-18,-118.4278,2,2,0,1998-99,18,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,NYK,24720,1.0
156,20400799,33.8833,176,161,-118.0938,8,2,0,2004-05,3,23,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,POR,6970,1.0
420,20200774,33.9063,-166,138,-118.4358,1,4,0,2002-03,58,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,4365,1.0
396,20900527,33.9673,-13,77,-118.2828,5,4,0,2009-10,34,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,15704,0.0
5,20900157,33.8793,18,165,-118.2518,11,1,0,2009-10,14,16,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,DET,15101,0.0
93,21200888,33.8603,166,184,-118.1038,1,1,0,2012-13,47,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,ATL,20626,1.0
398,20800277,34.0723,18,-28,-118.2518,0,3,0,2008-09,42,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,13497,1.0
240,20100830,34.0443,0,0,-118.2698,0,2,0,2001-02,28,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,2679,1.0
12,40800401,34.0023,12,42,-118.2578,9,1,1,2008-09,47,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ORL,28898,1.0
185,21000511,33.9593,-84,85,-118.3538,5,2,0,2010-11,6,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,DET,17117,0.0
189,40300404,34.0443,149,0,-118.1208,6,2,1,2003-04,10,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,DET,27726,0.0
63,21200716,33.9073,102,137,-118.1678,4,1,0,2012-13,16,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,BKN,20426,0.0
351,20900295,33.8853,190,159,-118.0798,0,3,0,2009-10,37,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,PHX,15280,1.0
284,20601174,34.0443,0,0,-118.2698,8,3,0,2006-07,46,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,11380,1.0
100,20900083,34.0133,62,31,-118.2078,2,1,0,2009-10,36,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MEM,15000,0.0
452,41000154,33.7923,-78,252,-118.3478,2,4,1,2010-11,5,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,NOH,29616,0.0
454,29600942,33.7893,-77,255,-118.3468,0,4,0,1996-97,50,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,DEN,23217,0.0
89,20500145,34.0263,161,18,-118.1088,2,1,0,2005-06,57,16,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,CHI,7792,0.0
283,20500826,33.8143,108,230,-118.1618,7,3,0,2005-06,46,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,BOS,8968,0.0
274,20800962,33.9093,31,135,-118.2388,4,3,0,2008-09,34,13,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,HOU,14524,1.0
518,21000964,33.9063,-138,138,-118.4078,0,4,0,2010-11,10,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIA,17731,0.0
244,29701033,33.8243,141,220,-118.1288,0,2,0,1997-98,51,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,WAS,24113,0.0
105,20600242,34.0443,0,0,-118.2698,0,1,0,2006-07,19,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,9939,0.0
363,20200667,33.9883,34,56,-118.2358,11,4,0,2002-03,35,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,4092,0.0
399,29800025,34.0443,0,0,-118.2698,11,4,0,1998-99,18,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,24267,1.0
244,40100314,34.0253,91,19,-118.1788,2,2,1,2001-02,15,9,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAC,26827,0.0
328,29900305,33.8393,-12,205,-118.2818,3,3,0,1999-00,28,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,LAC,25140,0.0
360,20601044,33.8203,154,224,-118.1158,3,3,0,2006-07,34,27,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,GSW,11118,1.0
368,20700196,33.8813,-186,163,-118.4558,0,3,0,2007-08,41,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NJN,11715,0.0
96,29700262,34.0563,-104,-12,-118.3738,3,1,0,1997-98,21,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,CLE,23501,0.0
247,20600847,33.8633,117,181,-118.1528,0,2,0,2006-07,26,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,10799,1.0
495,21000249,34.0413,241,3,-118.0288,3,4,0,2010-11,37,24,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,IND,16779,0.0
183,21201189,34.0243,-164,20,-118.4338,6,2,0,2012-13,19,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,GSW,20990,0.0
100,20000297,34.0443,0,0,-118.2698,1,1,0,2000-01,24,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,487,1.0
9,21201093,34.0383,-163,6,-118.4328,10,1,0,2012-13,52,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAC,20859,0.0
241,21001139,33.8433,176,201,-118.0938,3,2,0,2010-11,20,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DEN,17932,0.0
382,20800487,34.0373,116,7,-118.1538,2,3,0,2008-09,28,11,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,UTA,13774,0.0
11,40000084,33.8483,18,196,-118.2518,11,1,1,2000-01,4,19,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,PHI,26473,1.0
426,49900024,33.9683,1,76,-118.2688,8,4,1,1999-00,47,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,30361,1.0
264,21501164,34.0373,-12,7,-118.2818,0,2,0,2015-16,24,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,22781,1.0
577,21200419,33.8903,193,154,-118.0768,0,4,0,2012-13,22,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DEN,20037,1.0
390,21100288,33.9913,-182,53,-118.4518,6,4,0,2011-12,23,18,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,MIL,18551,0.0
58,20800037,34.0443,0,0,-118.2698,5,1,0,2008-09,59,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,13184,1.0
142,40100311,33.9593,-27,85,-118.2968,6,2,1,2001-02,37,8,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,SAC,26757,1.0
